cpu,pc,opcode_hash,flags,width,count,first_sequence,first_frame,last_frame,sample_raw,sample_value,min_slot,max_slot
0,0x0088e784,0x00000000,6,4,1,317709835,879,879,0x00fffff8,0x0088e788,0,0
2,0xc0000390,0x00000000,9,2,1108,135193499,398,1339,0xc0000390,0x0000000b,0,0
1,0xc0000390,0x00000000,9,2,2931,135274966,398,1339,0xc0000390,0x0000000b,0,0
0,0x008b0cba,0x00000000,10,2,2,404312923,1111,1111,0x00ff0004,0x0000d48a,1,2
0,0x008b0ba8,0x00000000,6,4,1140,1311464,9,1235,0x00ff8500,0x00000000,0,0
0,0x008b01fa,0x00000000,9,2,401,134212509,395,1255,0x008b01fa,0x0000671c,0,0
2,0xc0000316,0x00000000,9,2,11222,135187033,398,1339,0xc0000316,0x0000c517,0,0
1,0xc0000316,0x00000000,9,2,26814,135248515,398,1339,0xc0000316,0x0000c517,0,0
0,0x008b0756,0x00000000,10,1,18,133677200,392,742,0x00ff8570,0x00000080,0,0
0,0x008b1528,0x00000000,9,2,13,273875870,753,834,0x008b1528,0x00007000,0,0
0,0x008b0b54,0x00000000,9,2,5,1312153,9,1235,0x008b0b54,0x00004eba,0,0
0,0x008b066a,0x00000000,9,2,18,133676844,392,742,0x008b066a,0x000008d1,0,0
0,0x008b0180,0x00000000,9,2,200,134212483,395,1255,0x008b0180,0x00000405,0,0
2,0xc000029c,0x00000000,9,2,12221,135184858,398,1339,0xc000029c,0x000089f0,0,0
1,0xc000029c,0x00000000,9,2,28899,135248566,398,1339,0xc000029c,0x000089f0,0,0
0,0x008b0106,0x00000000,9,2,37,134205735,394,1234,0x008b0106,0x00006716,0,0
1,0xc0000222,0x00000000,9,2,48373,135176987,398,1339,0xc0000222,0x00004f22,0,0
2,0xc0000222,0x00000000,9,2,54277,135184820,398,1339,0xc0000222,0x00004f22,0,0
0,0x008b1434,0x00000000,9,2,3,170041860,483,488,0x008b1434,0x00004eba,0,0
0,0x008b0a60,0x00000000,9,2,2,95429651,241,349,0x008b0a60,0x00004eba,0,0
2,0xc0000692,0x00000000,9,2,1508,135427506,398,1339,0xc0000692,0x0000054f,0,0
1,0xc0000692,0x00000000,9,2,6955,270039099,743,1232,0xc0000692,0x0000054f,0,0
2,0xc00001a8,0x00000000,9,2,262159,135588931,398,1338,0xc00001a8,0x00002308,0,0
1,0x0000021a,0x00000000,10,4,1,284573,5,5,0x220003e0,0x06000280,0,0
0,0x008b0012,0x00000000,9,2,1118,3032196,14,1339,0x008b0012,0x00004a2e,0,0
1,0xc0000108,0x00000000,6,4,140630,135176806,398,1339,0x0600f400,0x0027d800,0,0
2,0xc0000108,0x00000000,6,4,66478,135184645,398,1339,0x0600f600,0x00347800,0,0
1,0xc0000618,0x00000000,9,2,4290,135248377,398,1339,0xc0000618,0x00003048,0,0
2,0xc0000618,0x00000000,9,2,20,179796780,506,512,0xc0000618,0x00003048,0,0
1,0xc000012e,0x00000000,9,2,896,135141572,398,1339,0xc000012e,0x000059e3,0,0
2,0xc000012e,0x00000000,9,2,38588,135147046,398,1339,0xc000012e,0x000059e3,0,0
0,0x008b1340,0x00000000,9,2,25,134212393,395,1255,0x008b1340,0x0000122d,0,0
0,0x008b0e56,0x00000000,9,2,1148,134466167,395,1233,0x008b0e56,0x00004eba,0,0
0,0x008989d4,0x00000000,6,2,1411,134173309,394,1339,0x00a15112,0x00000000,1,1
1,0xc00001a0,0x00000000,10,4,895,135176761,398,1339,0x0600ff64,0xc0000008,0,0
2,0xc00001a0,0x00000000,10,4,920,135184600,398,1339,0x0600ffe8,0xc0000008,0,0
0,0x008b0ea2,0x00000000,9,2,52,281348429,774,1234,0x008b0ea2,0x000041fa,0,0
1,0xc00005ea,0x00000000,9,2,1,405604133,1115,1115,0xc00005ea,0x0000e120,0,0
1,0xc0000100,0x00000000,9,2,140630,135176798,398,1339,0xc0000100,0x000037cc,0,0
2,0xc0000100,0x00000000,9,2,83597,135184637,398,1339,0xc0000100,0x000037cc,0,0
0,0x0089895a,0x00000000,10,2,1411,134171571,394,1339,0x00ff606e,0x00000000,0,0
0,0x008b1312,0x00000000,9,2,500,134211511,395,1255,0x008b1312,0x00001219,0,0
0,0x008989cc,0x00000000,9,2,1411,134173203,394,1339,0x008989cc,0x00003499,0,0
1,0xc0000570,0x00000000,9,2,32,160287195,458,1339,0xc0000570,0x0000e200,0,0
1,0xc0000086,0x00000000,9,2,13396,135177454,398,1339,0xc0000086,0x00004f26,0,0
2,0xc0000086,0x00000000,9,2,6245,135184980,398,1339,0xc0000086,0x00004f26,0,0
0,0x008b0256,0x00000000,6,1,633,147906534,428,1233,0x00ff86d9,0x00000000,1,1
0,0x00898952,0x00000000,9,2,1411,134171464,394,1339,0x00898952,0x00003499,0,0
0,0x008b03da,0x00000000,9,2,248,169944986,482,1339,0x008b03da,0x00007000,0,0
1,0xc00004f6,0x00000000,9,2,7,159053672,455,509,0xc00004f6,0x0000b089,0,0
1,0xc000000c,0x00000000,9,2,1284,135176768,398,1339,0xc000000c,0x000050ea,0,0
2,0xc000000c,0x00000000,9,2,41579,135184607,398,1339,0xc000000c,0x000050ea,0,0
2,0xc000040a,0x00000000,10,4,9106,135184868,398,1339,0xc000073c,0x0600de01,0,0
1,0xc000040a,0x00000000,10,4,13107,135250348,398,1339,0xc000073c,0x0600de00,0,0
1,0xc00002f8,0x00000000,6,2,4572,135262045,398,1339,0x060100ca,0x0000ae01,0,0
2,0xc00002f8,0x00000000,6,2,312,179799307,506,1339,0x060137fa,0x0000a801,0,0
1,0xc000047c,0x00000000,9,2,4,159052545,455,1115,0xc000047c,0x0000e110,0,0
0,0x008b0274,0x00000000,10,1,93,148319304,429,1233,0x00ff86da,0x00000001,0,0
0,0x00881c94,0x00000000,9,2,115,272054564,748,1236,0x00881c94,0x000073f6,0,0
0,0x008b0cba,0x00000000,9,2,473,1311393,9,1339,0x008b0cba,0x00004eba,0,0
0,0x008b0162,0x00000000,6,4,284,134212436,395,1339,0x00ffffe0,0x008b0166,0,0
2,0xc0000402,0x00000000,9,2,12533,135184862,398,1339,0xc0000402,0x00004228,0,0
1,0xc0000402,0x00000000,9,2,33472,135248570,398,1339,0xc0000402,0x00004228,0,0
2,0xc0000316,0x00000000,10,2,11222,135187034,398,1339,0x0600f62e,0x00000006,0,0
1,0xc0000316,0x00000000,10,2,26814,135248516,398,1339,0x0600f47e,0x0000ffed,0,0
0,0x008b0c40,0x00000000,9,2,2,1311371,9,15,0x008b0c40,0x00004e71,0,0
0,0x008b0756,0x00000000,9,2,18,133677199,392,742,0x008b0756,0x00000815,0,0
0,0x008881de,0x00000000,9,2,28,457243757,1254,1338,0x008881de,0x0000672a,0,0
0,0x008b026c,0x00000000,9,2,633,147906543,428,1233,0x008b026c,0x0000660c,0,0
2,0xc0000388,0x00000000,9,2,8021,135184847,398,1339,0xc0000388,0x00008900,0,0
1,0xc0000388,0x00000000,9,2,14728,135251213,398,1339,0xc0000388,0x00008900,0,0
0,0x008b066a,0x00000000,10,1,18,133676845,392,742,0x00ff8540,0x00000000,0,0
2,0xc000030e,0x00000000,9,2,11222,135187028,398,1339,0xc000030e,0x00006103,0,0
1,0xc000030e,0x00000000,9,2,26814,135248510,398,1339,0xc000030e,0x00006103,0,0
2,0xc0000222,0x00000000,10,2,30895,135795025,399,1337,0xc0000222,0x00004010,0,0
0,0x008b0662,0x00000000,9,2,3,133676842,392,742,0x008b0662,0x000043ee,0,0
0,0x008b0178,0x00000000,9,2,225,134212515,395,1339,0x008b0178,0x00004eba,0,0
1,0xc0000110,0x00000000,6,4,140630,135176813,398,1339,0x0600f40c,0x00000000,0,0
2,0xc0000110,0x00000000,6,4,66478,135184652,398,1339,0x0600f60c,0x004e0008,0,0
2,0xc0000294,0x00000000,9,2,12221,135184825,398,1339,0xc0000294,0x0000b054,0,0
1,0xc0000294,0x00000000,9,2,28899,135248542,398,1339,0xc0000294,0x0000b054,0,0
0,0x008b0e38,0x00000000,6,1,1244,134217232,395,1234,0x00ff869e,0x00000000,1,1
0,0x008b094e,0x00000000,6,1,2,95429580,241,349,0x00ff8500,0x00000000,0,0
2,0xc0000692,0x00000000,10,4,3016,135427507,398,1339,0xc0000780,0xffff4a60,0,1
1,0xc0000692,0x00000000,10,4,13910,270039100,743,1232,0xc0000780,0xffff4a78,0,1
0,0x008b0fbc,0x00000000,9,2,163,133677504,392,1233,0x008b0fbc,0x00000000,0,0
0,0x008989dc,0x00000000,6,2,1411,134173419,394,1339,0x00a15112,0x00000000,1,1
0,0x008b0ad2,0x00000000,9,2,24,95928242,243,357,0x008b0ad2,0x00006a1a,0,0
1,0x0000021a,0x00000000,9,2,1,284572,5,5,0x0000021a,0x00006822,0,0
2,0x0000021a,0x00000000,9,2,1,284818,5,5,0x0000021a,0x0000482b,0,0
1,0xc000021a,0x00000000,9,2,55600,135176982,398,1339,0xc000021a,0x00000008,0,0
2,0xc000021a,0x00000000,9,2,27768,135184815,398,1339,0xc000021a,0x00000008,0,0
0,0x008b0012,0x00000000,10,1,1118,3032197,14,1339,0x00ff8507,0x00000000,0,0
0,0x008b0f42,0x00000000,9,2,202,137171086,402,1233,0x008b0f42,0x0000674c,0,0
0,0x00898962,0x00000000,6,2,1411,134171774,394,1339,0x00a15112,0x00000000,1,1
1,0xc000012e,0x00000000,10,4,896,135141573,398,1339,0xc000070c,0x00009000,0,0
2,0xc000012e,0x00000000,10,4,920,135147047,398,1339,0xc000070c,0x00009000,0,0
0,0x008b1340,0x00000000,10,1,25,134212394,395,1255,0x00ff8597,0x000000c0,0,0
2,0xc000068a,0x00000000,9,2,1508,135427500,398,1339,0xc000068a,0x0000021a,0,0
1,0xc000068a,0x00000000,9,2,6955,270039093,743,1232,0xc000068a,0x0000021a,0,0
0,0x008b0e56,0x00000000,10,2,2,277427169,763,763,0x00ff0004,0x00002a40,1,2
1,0xc00001a0,0x00000000,9,2,895,135176760,398,1339,0xc00001a0,0x00004f26,0,0
2,0xc00001a0,0x00000000,9,2,263079,135184599,398,1339,0xc00001a0,0x00004f26,0,0
1,0xc00000b4,0x00000000,10,2,37882,135177136,398,1339,0x220ae0c0,0x00000d00,0,0
2,0xc00000b4,0x00000000,10,2,16279,135184985,398,1339,0x220b1ce2,0x00000c00,0,0
1,0xc00005c4,0x00000000,9,2,16,155330558,446,1115,0xc00005c4,0x0000e200,0,0
1,0xc00000da,0x00000000,9,2,7562,135186504,398,1339,0xc00000da,0x00001732,0,0
2,0xc00000da,0x00000000,9,2,26521,135264649,398,1339,0xc00000da,0x00001732,0,0
0,0x008b12c6,0x00000000,10,1,22,134211450,395,1255,0x008b8149,0x00000002,0,0
0,0x008b12ec,0x00000000,9,2,15,134211463,395,1234,0x008b12ec,0x0000323c,0,0
0,0x00898980,0x00000000,10,2,1411,134172122,394,1339,0x00ff6094,0x00000000,0,0
0,0x008989a6,0x00000000,9,2,1411,134172652,394,1339,0x008989a6,0x00003499,0,0
2,0xc000003a,0x00000000,10,2,37668,135588790,398,1338,0x060048ce,0x0000c000,0,0
1,0xc000054a,0x00000000,9,2,798,135253074,398,1339,0xc000054a,0x0000b05f,0,0
2,0xc000054a,0x00000000,9,2,3,179796836,506,512,0xc000054a,0x0000b05f,0,0
1,0xc0000060,0x00000000,9,2,18107,135176793,398,1339,0xc0000060,0x0000b04c,0,0
2,0xc0000060,0x00000000,9,2,46607,135184632,398,1339,0xc0000060,0x0000b04c,0,0
0,0x00898906,0x00000000,10,2,1411,134170477,394,1339,0x00ff601a,0x0000f066,0,0
0,0x0089892c,0x00000000,9,2,1411,134171027,394,1339,0x0089892c,0x00003499,0,0
1,0xc00004d0,0x00000000,9,2,373,160282574,458,1339,0xc00004d0,0x0000b09c,0,0
0,0x008b0ce8,0x00000000,10,1,1996,1311415,9,1339,0x00a04000,0x00000000,0,0
0,0x008b0d0e,0x00000000,9,2,895,1312418,9,1339,0x008b0d0e,0x00004e71,0,0
0,0x0088e360,0x00000000,10,2,4,382013972,1051,1134,0x00ff0004,0x0000e90c,0,1
1,0xc0000456,0x00000000,9,2,8,159041749,455,1115,0xc0000456,0x00004f22,0,0
0,0x008b0c6e,0x00000000,10,1,284,134212570,395,1339,0x00ff8570,0x00000082,0,0
0,0x008b117e,0x00000000,9,2,1,457494916,1255,1255,0x008b117e,0x0000e148,0,0
0,0x008b1530,0x00000000,6,4,13,273875875,753,834,0x00ff859c,0x008b2bdc,0,0
0,0x008b0c94,0x00000000,9,2,226,133677209,392,1255,0x008b0c94,0x0000660a,0,0
0,0x008b07aa,0x00000000,9,2,4,305106113,841,1255,0x008b07aa,0x00007200,0,0
1,0xc00003b6,0x00000000,10,4,4573,135261992,398,1339,0x0600f468,0x000f66a2,0,0
0,0x008b0672,0x00000000,6,1,18,133676851,392,742,0x00ff8542,0x00000001,0,0
2,0xc00003b6,0x00000000,10,4,312,179799248,506,1339,0x0600f668,0x00009000,0,0
1,0xc00003dc,0x00000000,9,2,60,166068678,473,1339,0xc00003dc,0x0000bfd4,0,0
2,0xc00003dc,0x00000000,9,2,114,179799256,506,1339,0xc00003dc,0x0000bfd4,0,0
0,0x008b0bf4,0x00000000,10,4,3,133676811,392,742,0x00ffffe4,0x008b0620,0,0
2,0xc0000362,0x00000000,9,2,3780,135187552,398,1339,0xc0000362,0x00004421,0,0
1,0xc0000362,0x00000000,9,2,9629,135248560,398,1339,0xc0000362,0x00004421,0,0
1,0xc00002e8,0x00000000,9,2,4573,135262037,398,1339,0xc00002e8,0x000089ca,0,0
2,0xc00002e8,0x00000000,9,2,312,179799299,506,1339,0xc00002e8,0x000089ca,0,0
2,0xc00001b0,0x00000000,6,1,123708,135588936,398,1338,0x24010678,0x000000b1,0,0
0,0x008b0152,0x00000000,9,2,702,134205778,394,1339,0x008b0152,0x00007a00,0,0
0,0x008b001a,0x00000000,6,4,1118,3032200,14,1339,0x00ffffe8,0x008b001e,0,0
1,0xc0000620,0x00000000,6,4,4290,135248385,398,1339,0x0600f468,0x00009000,0,0
2,0xc0000620,0x00000000,6,4,20,179796788,506,512,0x0600f688,0x00009000,0,0
0,0x008b1480,0x00000000,9,2,3,315758506,871,1234,0x008b1480,0x0000102d,0,0
0,0x008b0a86,0x00000000,10,1,10,95928198,243,359,0x00ff8504,0x00000005,0,0
0,0x008b1348,0x00000000,6,2,25,134212426,395,1255,0x00a11100,0x00000000,0,0
0,0x0088194e,0x00000000,6,4,2,1046089,8,11,0x00fffff4,0x00881952,0,0
0,0x008b0aac,0x00000000,9,2,8,95928207,243,357,0x008b0aac,0x00004bee,0,0
0,0x008b0e5e,0x00000000,6,1,96,134217241,395,1234,0x00ff8690,0x00000080,1,1
0,0x008b00b2,0x00000000,10,2,2,313343272,864,864,0x00ff0004,0x00002a40,0,1
0,0x008b00d8,0x00000000,9,2,37,134205706,394,1234,0x008b00d8,0x00004a05,0,0
1,0xc00001ce,0x00000000,10,2,47606,135141586,398,1339,0x220adc6a,0x0000013f,0,0
2,0xc00001ce,0x00000000,10,2,40838,135147060,398,1339,0x220b18aa,0x0000013f,0,0
1,0xc00001f4,0x00000000,9,2,55989,135176904,398,1339,0xc00001f4,0x000054e3,0,0
2,0xc00001f4,0x00000000,9,2,27873,135184743,398,1339,0xc00001f4,0x000054e3,0,0
0,0x008b0f1c,0x00000000,9,2,1183,134217366,395,1234,0x008b0f1c,0x0000102d,0,0
0,0x0088d618,0x00000000,6,4,1,404108212,1111,1111,0x00fffff8,0x0088d61c,0,0
0,0x008b0038,0x00000000,10,1,1115,3122080,15,1339,0x00ff8540,0x00000000,0,0
0,0x008b0548,0x00000000,9,2,7,133676417,392,1255,0x008b0548,0x00000400,0,0
1,0xc000063e,0x00000000,10,4,4290,135248406,398,1339,0x0600f470,0x000b6000,0,0
2,0xc000063e,0x00000000,10,4,20,179796809,506,512,0x0600f650,0xffdc1224,0,0
0,0x008b005e,0x00000000,9,2,3342,3531838,15,1339,0x008b005e,0x00006a04,0,0
0,0x00898988,0x00000000,6,2,1411,134172227,394,1339,0x00a15112,0x00000000,1,1
1,0xc000017a,0x00000000,9,2,106116,135141661,398,1339,0xc000017a,0x000075f4,0,0
2,0xc000017a,0x00000000,9,2,54518,135147135,398,1339,0xc000017a,0x000075f4,0,0
0,0x00892e56,0x00000000,9,2,43,270772490,745,871,0x00892e56,0x00004eba,0,0
0,0x008b1366,0x00000000,10,4,10,308801219,851,1258,0x00ff8530,0x008b2dea,0,0
0,0x008b138c,0x00000000,9,2,10,308801230,851,1258,0x008b138c,0x0000d2fc,0,0
1,0xc00001ec,0x00000000,10,4,55989,135176899,398,1339,0xc0000714,0x00800000,0,0
2,0xc00001ec,0x00000000,10,4,25218,135184738,398,1339,0xc0000714,0x00800000,0,0
0,0x008b0eee,0x00000000,9,2,28,288609163,795,1234,0x008b0eee,0x0000103c,0,0
0,0x0088d238,0x00000000,9,2,1,452824048,1238,1238,0x0088d238,0x000073f6,0,0
0,0x008b076e,0x00000000,6,4,9,133677498,392,742,0x00ffffe4,0x008b0772,0,0
0,0x0088a18e,0x00000000,9,2,2,132691469,389,1251,0x0088a18e,0x000043fa,0,0
0,0x008b0030,0x00000000,9,2,1118,3032224,14,1339,0x008b0030,0x00004eba,0,0
1,0xc0000636,0x00000000,9,2,4290,135248401,398,1339,0xc0000636,0x0000340d,0,0
2,0xc0000636,0x00000000,9,2,20,179796804,506,512,0xc0000636,0x0000340d,0,0
1,0xc000014c,0x00000000,9,2,106116,135141620,398,1339,0xc000014c,0x0000230d,0,0
2,0xc000014c,0x00000000,9,2,91434,135147094,398,1339,0xc000014c,0x0000230d,0,0
2,0xc0000172,0x00000000,10,4,376,135794991,399,1337,0xc0000184,0xc00001f4,0,0
0,0x008b135e,0x00000000,9,2,10,308801214,851,1258,0x008b135e,0x00006668,0,0
0,0x00881964,0x00000000,9,2,2,1046146,8,11,0x00881964,0x00004eba,0,0
0,0x008b0e74,0x00000000,9,2,65,134217260,395,1234,0x008b0e74,0x000060f0,0,0
0,0x008b06f4,0x00000000,6,4,9,133677089,392,742,0x00ff8694,0x008b8357,0,0
1,0xc00005bc,0x00000000,9,2,5,162731833,464,1115,0xc00005bc,0x0000e300,0,0
0,0x000000d2,0x00000000,9,2,1,285290,5,5,0x000000d2,0x00004e75,0,0
1,0xc00000d2,0x00000000,9,2,44177,135176892,398,1339,0xc00000d2,0x00000009,0,0
2,0xc00000d2,0x00000000,9,2,83283,135184731,398,1339,0xc00000d2,0x00000009,0,0
2,0xc00000f8,0x00000000,10,2,247511,135588907,398,1338,0xc00000f8,0x00004710,0,0
0,0x0089899e,0x00000000,9,2,1411,134172546,394,1339,0x0089899e,0x00003499,0,0
0,0x008b067a,0x00000000,6,1,18,133676855,392,742,0x00ff8567,0x000000c0,0,0
0,0x008989c4,0x00000000,10,2,1411,134173078,394,1339,0x00ff60d8,0x00000000,0,0
1,0xc0000542,0x00000000,9,2,798,135251574,398,1339,0xc0000542,0x0000b063,0,0
2,0xc0000542,0x00000000,9,2,3,179796769,506,512,0xc0000542,0x0000b063,0,0
1,0xc0000058,0x00000000,9,2,18107,135176785,398,1339,0xc0000058,0x00005ce8,0,0
2,0xc0000058,0x00000000,9,2,46607,135184624,398,1339,0xc0000058,0x00005ce8,0,0
0,0x00898924,0x00000000,9,2,1411,134170901,394,1339,0x00898924,0x00003499,0,0
0,0x0089894a,0x00000000,10,2,1411,134171357,394,1339,0x00ff605e,0x00000000,0,0
0,0x008b0116,0x00000000,6,2,35,134205752,394,1234,0x00a11100,0x00000000,0,0
1,0xc00004c8,0x00000000,9,2,373,160282507,458,1339,0xc00004c8,0x0000b0a0,0,0
2,0xc0000004,0x00000000,10,4,40603,135588754,398,1338,0xc0000724,0x06018000,0,0
0,0x008b081c,0x00000000,9,2,4,305106190,841,1255,0x008b081c,0x00003b59,0,0
1,0xc000044e,0x00000000,9,2,8,159041682,455,1115,0xc000044e,0x0000e230,0,0
2,0xc00001b8,0x00000000,6,4,13304,135421586,398,1339,0xc0000770,0x00000000,0,0
1,0xc00001b8,0x00000000,6,4,15992,135441746,398,1339,0xc0000770,0xffffc880,0,0
0,0x008b0ee0,0x00000000,6,4,466,281348544,774,1234,0x00ffffe0,0x008b0ee4,0,0
0,0x008b07a2,0x00000000,9,2,4,305106109,841,1255,0x008b07a2,0x0000e54f,0,0
0,0x008b0022,0x00000000,6,4,1118,3032214,14,1339,0x00ffffe8,0x008b0026,0,0
1,0xc00003d4,0x00000000,9,2,1585,135262003,398,1339,0xc00003d4,0x0000000b,0,0
2,0xc00003d4,0x00000000,9,2,86,458276579,1258,1339,0xc00003d4,0x0000000b,0,0
1,0xc0000628,0x00000000,6,4,4290,135248390,398,1339,0xffffff10,0xfffffff1,0,0
2,0xc0000628,0x00000000,6,4,20,179796793,506,512,0xffffff10,0xffffffff,0,0
0,0x008b0c12,0x00000000,9,2,2,1046480,8,14,0x008b0c12,0x000043f9,0,0
0,0x0088e774,0x00000000,9,2,1,317622299,879,879,0x0088e774,0x00004eba,0,0
0,0x008b156c,0x00000000,9,2,1,457493916,1255,1255,0x008b156c,0x00007000,0,0
0,0x008b01c4,0x00000000,9,2,344,134205722,394,1339,0x008b01c4,0x00001b40,0,0
0,0x00898990,0x00000000,6,2,1411,134172337,394,1339,0x00a15112,0x00000000,1,1
1,0xc00002e0,0x00000000,9,2,4573,135262007,398,1339,0xc00002e0,0x00003403,0,0
2,0xc00002e0,0x00000000,9,2,312,179799269,506,1339,0xc00002e0,0x00003403,0,0
0,0x0088e94e,0x00000000,6,4,30,318731573,881,1096,0x00fffff8,0x0088e952,0,0
1,0xc0000306,0x00000000,10,4,4572,135262059,398,1339,0x0600ff60,0xc0000268,0,0
2,0xc0000306,0x00000000,10,4,312,179799321,506,1339,0x0600ffe4,0xc0000230,0,0
0,0x008b0634,0x00000000,9,2,3,133676821,392,742,0x008b0634,0x00002d40,0,0
0,0x008b014a,0x00000000,9,2,292,134205773,394,1339,0x008b014a,0x0000286d,0,0
0,0x00898916,0x00000000,6,2,1411,134170692,394,1339,0x00a15112,0x0000e326,1,1
1,0xc0000266,0x00000000,9,2,1441,135186683,398,1339,0xc0000266,0x00004f22,0,0
2,0xc0000266,0x00000000,9,2,1248,135264828,398,512,0xc0000266,0x00004f22,0,0
0,0x008b1478,0x00000000,9,2,3,315758500,871,1234,0x008b1478,0x00000895,0,0
0,0x008b05ba,0x00000000,9,2,3,95429573,241,1235,0x008b05ba,0x00000407,0,0
0,0x008b080e,0x00000000,6,1,4,305106183,841,1255,0x00ff8782,0x00000001,0,0
0,0x008b00d0,0x00000000,9,2,44,134205670,394,1234,0x008b00d0,0x00006506,0,0
0,0x008b13b2,0x00000000,9,2,40,308801258,851,1258,0x008b13b2,0x00006408,0,0
0,0x008b0ec8,0x00000000,9,2,20,134217357,395,1223,0x008b0ec8,0x000008d5,0,0
1,0xc0000212,0x00000000,10,2,215206,135176922,398,1339,0xc0000212,0x00004710,0,0
2,0xc0000212,0x00000000,10,2,98868,135184760,398,1339,0xc0000212,0x00004710,0,0
2,0x00000212,0x00000000,10,4,1,284568,5,5,0x00000224,0x535f4f4b,0,0
1,0xc0000610,0x00000000,9,2,4290,135248371,398,1339,0xc0000610,0x000032cc,0,0
2,0xc0000610,0x00000000,9,2,20,179796774,506,512,0xc0000610,0x000032cc,0,0
1,0xc0000126,0x00000000,9,2,51278,135177128,398,1339,0xc0000126,0x00001743,0,0
2,0xc0000126,0x00000000,9,2,22524,135184955,398,1339,0xc0000126,0x00001743,0,0
0,0x008b1338,0x00000000,9,2,100,134212281,395,1255,0x008b1338,0x000051cd,0,0
2,0xc0000682,0x00000000,10,4,3016,135427495,398,1339,0xc0000784,0xffff4b9c,0,1
1,0xc0000682,0x00000000,10,4,13910,270039088,743,1232,0xc0000784,0xffff4b80,0,1
0,0x008b0e4e,0x00000000,9,2,1148,134466127,395,1233,0x008b0e4e,0x00004eba,0,0
1,0xc0000596,0x00000000,9,2,10,155336267,446,869,0xc0000596,0x0000e110,0,0
1,0xc00000ac,0x00000000,9,2,46496,135177013,398,1339,0xc00000ac,0x00007610,0,0
2,0xc00000ac,0x00000000,9,2,31813,135264193,398,1339,0xc00000ac,0x00007610,0,0
0,0x00898978,0x00000000,9,2,1411,134171995,394,1339,0x00898978,0x00003499,0,0
0,0x008b0400,0x00000000,9,2,2266,134465943,395,1234,0x008b0400,0x00004e75,0,0
0,0x008b1330,0x00000000,10,2,2,170038399,482,482,0x00ff0004,0x00005586,0,1
1,0xc000051c,0x00000000,9,2,493,135253535,398,1339,0xc000051c,0x0000e300,0,0
2,0xc000051c,0x00000000,9,2,3,181178546,509,512,0xc000051c,0x0000e300,0,0
1,0xc0000032,0x00000000,9,2,48373,135176984,398,1339,0xc0000032,0x0000b0f5,0,0
2,0xc0000032,0x00000000,9,2,61322,135184817,398,1339,0xc0000032,0x0000b0f5,0,0
0,0x008989ea,0x00000000,10,2,1411,134173533,394,1339,0x00ff60fe,0x00000000,0,0
1,0xc00000a4,0x00000000,10,4,46496,135177007,398,1339,0x0600f40c,0x00000000,0,0
2,0xc00000a4,0x00000000,10,4,26724,135264187,398,1339,0x0600f60c,0x00260005,0,0
0,0x008988fe,0x00000000,9,2,1411,134170370,394,1339,0x008988fe,0x00003499,0,0
1,0xc00004a2,0x00000000,9,2,32,162723557,464,1339,0xc00004a2,0x0000e230,0,0
0,0x008b0b10,0x00000000,6,1,1509,134712389,396,1233,0x00ff854e,0x00000004,1,1
0,0x00898970,0x00000000,10,2,1411,134171890,394,1339,0x00ff6084,0x00000000,0,0
0,0x008b11ca,0x00000000,9,2,7,169945078,482,784,0x008b11ca,0x00001b41,0,0
1,0xc0000514,0x00000000,10,4,7,159053962,455,509,0x0600ff58,0xc0000230,0,0
2,0xc0000428,0x00000000,9,2,12533,135184885,398,1339,0xc0000428,0x00002300,0,0
1,0xc0000428,0x00000000,9,2,33441,135248593,398,1339,0xc0000428,0x00002300,0,0
0,0x008988f6,0x00000000,10,2,1411,134170265,394,1339,0x00ff600a,0x0000dc12,0,0
0,0x008b1150,0x00000000,9,2,83,458028997,1258,1339,0x008b1150,0x00006712,0,0
0,0x008b0292,0x00000000,9,2,284,134212553,395,1339,0x008b0292,0x00003c2d,0,0
0,0x008b13f0,0x00000000,6,1,13,134217433,395,774,0x00ff86d9,0x00000001,1,1
0,0x008b0f06,0x00000000,6,1,466,281348574,774,1234,0x00c00011,0x0000000c,0,0
1,0xc00003ae,0x00000000,9,2,4573,135261985,398,1339,0xc00003ae,0x00002199,0,0
2,0xc00003ae,0x00000000,9,2,312,179799241,506,1339,0xc00003ae,0x00002199,0,0
0,0x008b0cd8,0x00000000,10,2,2,190295575,531,531,0x00ff0004,0x00005586,0,1
0,0x008b0218,0x00000000,9,2,485,134212510,395,1339,0x008b0218,0x00004e75,0,0
0,0x008b1148,0x00000000,10,1,83,458028994,1258,1339,0x00ff8518,0x00000000,0,0
2,0xc0000334,0x00000000,9,2,11222,135187057,398,1339,0xc0000334,0x0000000b,0,0
1,0xc0000334,0x00000000,9,2,26814,135248539,398,1339,0xc0000334,0x0000000b,0,0
0,0x008b1546,0x00000000,9,2,6,288569887,794,834,0x008b1546,0x00005800,0,0
0,0x008b0688,0x00000000,9,2,18,133676862,392,742,0x008b0688,0x00002340,0,0
0,0x008b12fc,0x00000000,6,1,25,134211483,395,1255,0x00ff8595,0x00000034,0,0
2,0xc00002ba,0x00000000,9,2,12221,135184901,398,1339,0xc00002ba,0x000052cb,0,0
1,0xc00002ba,0x00000000,9,2,28869,135248609,398,1339,0xc00002ba,0x000052cb,0,0
0,0x00884b7c,0x00000000,9,2,1,456463476,1251,1251,0x00884b7c,0x00004eba,0,0
0,0x008989b6,0x00000000,6,2,1411,134172868,394,1339,0x00a15112,0x00000000,1,1
