frame,msh2_cycles,ssh2_cycles,comm7_before,comm7_after,is_32x
2051,2132,305925,0x0000,0x0000,1
2052,283207,306041,0x0000,0x0000,1
2053,155865,276159,0x0000,0x0000,1
2054,2132,305905,0x0000,0x0000,1
2055,283160,306056,0x0000,0x0000,1
2056,155903,276162,0x0000,0x0000,1
2057,2152,305895,0x0000,0x0000,1
2058,283260,306086,0x0000,0x0000,1
2059,172675,276140,0x0000,0x0000,1
2060,2132,305915,0x0000,0x0000,1
2061,282688,306059,0x0000,0x0000,1
2062,180904,276162,0x0000,0x0000,1
2063,2124,305915,0x0000,0x0000,1
2064,282672,306071,0x0000,0x0000,1
2065,180639,276155,0x0000,0x0000,1
2066,2132,305925,0x0000,0x0000,1
2067,282610,306043,0x0000,0x0000,1
2068,179926,276149,0x0000,0x0000,1
2069,2132,305915,0x0000,0x0000,1
2070,282754,306051,0x0000,0x0000,1
2071,180232,276191,0x0000,0x0000,1
2072,2132,305925,0x0000,0x0000,1
2073,282815,306057,0x0000,0x0000,1
2074,179104,276231,0x0000,0x0000,1
2075,2132,305925,0x0000,0x0000,1
2076,282853,306061,0x0000,0x0000,1
2077,177280,276157,0x0000,0x0000,1
2078,2132,305915,0x0000,0x0000,1
2079,282762,306063,0x0000,0x0000,1
2080,176984,276141,0x0000,0x0000,1
2081,2152,305900,0x0000,0x0000,1
2082,282875,306088,0x0000,0x0000,1
2083,173332,276159,0x0000,0x0000,1
2084,2132,305920,0x0000,0x0000,1
2085,282697,306060,0x0000,0x0000,1
2086,172548,276153,0x0000,0x0000,1
2087,2132,305925,0x0000,0x0000,1
2088,282710,306053,0x0000,0x0000,1
2089,172846,276158,0x0000,0x0000,1
2090,2152,305890,0x0000,0x0000,1
2091,282729,306090,0x0000,0x0000,1
2092,173234,276148,0x0000,0x0000,1
2093,2132,305925,0x0000,0x0000,1
2094,282875,306053,0x0000,0x0000,1
2095,172447,276165,0x0000,0x0000,1
2096,2132,305925,0x0000,0x0000,1
2097,282814,306059,0x0000,0x0000,1
2098,172692,276159,0x0000,0x0000,1
2099,2132,305905,0x0000,0x0000,1
2100,282715,306050,0x0000,0x0000,1
2101,156736,276172,0x0000,0x0000,1
2102,2172,305900,0x0000,0x0000,1
2103,282254,306069,0x0000,0x0000,1
2104,155251,276158,0x0000,0x0000,1
2105,2132,305920,0x0000,0x0000,1
2106,281701,306037,0x0000,0x0000,1
2107,155312,276170,0x0000,0x0000,1
2108,2132,305915,0x0000,0x0000,1
2109,281627,306043,0x0000,0x0000,1
2110,155346,276168,0x0000,0x0000,1
2111,2132,305930,0x0000,0x0000,1
2112,281638,306032,0x0000,0x0000,1
2113,155445,276158,0x0000,0x0000,1
2114,2132,305930,0x0000,0x0000,1
2115,281638,306032,0x0000,0x0000,1
2116,155504,276166,0x0000,0x0000,1
2117,2160,305895,0x0000,0x0000,1
2118,281673,306072,0x0000,0x0000,1
2119,155385,276167,0x0000,0x0000,1
2120,2148,305905,0x0000,0x0000,1
2121,281595,306064,0x0000,0x0000,1
2122,155440,276157,0x0000,0x0000,1
2123,2132,305905,0x0000,0x0000,1
2124,281500,306054,0x0000,0x0000,1
2125,155600,276158,0x0000,0x0000,1
2126,2132,305925,0x0000,0x0000,1
2127,281686,306042,0x0000,0x0000,1
2128,155400,276166,0x0000,0x0000,1
2129,2132,305910,0x0000,0x0000,1
2130,281513,306035,0x0000,0x0000,1
2131,155539,276186,0x0000,0x0000,1
2132,2132,305915,0x0000,0x0000,1
2133,281578,306046,0x0000,0x0000,1
2134,155508,276160,0x0000,0x0000,1
2135,2160,305890,0x0000,0x0000,1
2136,281632,306076,0x0000,0x0000,1
2137,155428,276168,0x0000,0x0000,1
2138,2164,305885,0x0000,0x0000,1
2139,281546,306069,0x0000,0x0000,1
2140,155476,276175,0x0000,0x0000,1
2141,2132,305925,0x0000,0x0000,1
2142,281578,306044,0x0000,0x0000,1
2143,155475,276174,0x0000,0x0000,1
2144,2164,305900,0x0000,0x0000,1
2145,281606,306072,0x0000,0x0000,1
2146,155448,276171,0x0000,0x0000,1
2147,2160,305885,0x0000,0x0000,1
2148,281658,306068,0x0000,0x0000,1
2149,155401,276165,0x0000,0x0000,1
2150,2132,305920,0x0000,0x0000,1
2151,281299,306089,0x0000,0x0000,1
2152,155313,276128,0x0000,0x0000,1
2153,2160,305886,0x0000,0x0000,1
2154,280776,306079,0x0000,0x0000,1
2155,154951,276168,0x0000,0x0000,1
2156,2132,305915,0x0000,0x0000,1
2157,280636,306074,0x0000,0x0000,1
2158,155120,276142,0x0000,0x0000,1
2159,2132,305920,0x0000,0x0000,1
2160,280435,306045,0x0000,0x0000,1
2161,155323,276180,0x0000,0x0000,1
2162,2132,305910,0x0000,0x0000,1
2163,280621,306048,0x0000,0x0000,1
2164,155137,276164,0x0000,0x0000,1
2165,2132,305930,0x0000,0x0000,1
2166,280743,306040,0x0000,0x0000,1
2167,154989,276153,0x0000,0x0000,1
2168,2152,305895,0x0000,0x0000,1
2169,280493,306064,0x0000,0x0000,1
2170,155163,276169,0x0000,0x0000,1
2171,2132,305935,0x0000,0x0000,1
2172,280747,306041,0x0000,0x0000,1
2173,155013,276155,0x0000,0x0000,1
2174,2132,305905,0x0000,0x0000,1
2175,280513,306051,0x0000,0x0000,1
2176,155185,276161,0x0000,0x0000,1
2177,2020,305900,0x0000,0x0000,1
2178,280775,306089,0x0000,0x0000,1
2179,155154,276146,0x0000,0x0000,1
2180,2004,305920,0x0000,0x0000,1
2181,280788,306073,0x0000,0x0000,1
2182,155096,276167,0x0000,0x0000,1
2183,2132,305916,0x0000,0x0000,1
2184,280448,306035,0x0000,0x0000,1
2185,155308,276173,0x0000,0x0000,1
2186,2132,305920,0x0000,0x0000,1
2187,280644,306047,0x0000,0x0000,1
2188,155113,276166,0x0000,0x0000,1
2189,2132,305925,0x0000,0x0000,1
2190,280738,306037,0x0000,0x0000,1
2191,154992,276173,0x0000,0x0000,1
2192,2132,305905,0x0000,0x0000,1
2193,280621,306094,0x0000,0x0000,1
2194,155191,276113,0x0000,0x0000,1
2195,2132,305905,0x0000,0x0000,1
2196,280573,306053,0x0000,0x0000,1
2197,155184,276167,0x0000,0x0000,1
2198,2132,305920,0x0000,0x0000,1
2199,280750,306037,0x0000,0x0000,1
2200,155008,276160,0x0000,0x0000,1
2201,2247,305885,0x0000,0x0000,1
2202,280256,306073,0x0000,0x0000,1
2203,154853,276180,0x0000,0x0000,1
2204,2263,305895,0x0000,0x0000,1
2205,280129,306073,0x0000,0x0000,1
2206,155000,276180,0x0000,0x0000,1
2207,2247,305895,0x0000,0x0000,1
2208,280048,306080,0x0000,0x0000,1
2209,155152,276169,0x0000,0x0000,1
2210,2152,305890,0x0000,0x0000,1
2211,280167,306071,0x0000,0x0000,1
2212,155129,276150,0x0000,0x0000,1
2213,2132,305925,0x0000,0x0000,1
2214,280236,306041,0x0000,0x0000,1
2215,155058,276150,0x0000,0x0000,1
2216,2132,305925,0x0000,0x0000,1
2217,280253,306043,0x0000,0x0000,1
2218,155063,276156,0x0000,0x0000,1
2219,2132,305925,0x0000,0x0000,1
2220,280226,306037,0x0000,0x0000,1
2221,155089,276163,0x0000,0x0000,1
2222,2132,305910,0x0000,0x0000,1
2223,279641,306045,0x0000,0x0000,1
2224,153743,276182,0x0000,0x0000,1
2225,2132,305915,0x0000,0x0000,1
2226,279443,306040,0x0000,0x0000,1
2227,153941,276174,0x0000,0x0000,1
2228,2144,305895,0x0000,0x0000,1
2229,279746,306081,0x0000,0x0000,1
2230,153668,276154,0x0000,0x0000,1
2231,2144,305885,0x0000,0x0000,1
2232,279620,306073,0x0000,0x0000,1
2233,153752,276169,0x0000,0x0000,1
2234,2156,305894,0x0000,0x0000,1
2235,279393,306071,0x0000,0x0000,1
2236,153967,276167,0x0000,0x0000,1
2237,2160,305890,0x0000,0x0000,1
2238,279504,306079,0x0000,0x0000,1
2239,153852,276175,0x0000,0x0000,1
2240,2164,305904,0x0000,0x0000,1
2241,279746,306071,0x0000,0x0000,1
2242,153634,276173,0x0000,0x0000,1
2243,2144,305890,0x0000,0x0000,1
2244,279595,306071,0x0000,0x0000,1
2245,153777,276181,0x0000,0x0000,1
2246,2201,305880,0x0000,0x0000,1
2247,279663,306077,0x0000,0x0000,1
2248,153652,276171,0x0000,0x0000,1
2249,2152,305880,0x0000,0x0000,1
2250,279566,306084,0x0000,0x0000,1
2251,153798,276158,0x0000,0x0000,1
2252,2164,305885,0x0000,0x0000,1
2253,279739,306072,0x0000,0x0000,1
2254,153676,276163,0x0000,0x0000,1
2255,2144,305895,0x0000,0x0000,1
2256,279620,306073,0x0000,0x0000,1
2257,153752,276166,0x0000,0x0000,1
2258,2164,305894,0x0000,0x0000,1
2259,279746,306071,0x0000,0x0000,1
2260,153634,276173,0x0000,0x0000,1
2261,2144,305890,0x0000,0x0000,1
2262,279595,306071,0x0000,0x0000,1
2263,153777,276175,0x0000,0x0000,1
2264,2591,305925,0x0000,0x0000,1
2265,279606,306033,0x0000,0x0000,1
2266,153319,276173,0x0000,0x0000,1
2267,2591,305925,0x0000,0x0000,1
2268,279378,306030,0x0000,0x0000,1
2269,153547,276171,0x0000,0x0000,1
2270,2591,305915,0x0000,0x0000,1
2271,279025,306072,0x0000,0x0000,1
2272,153403,276145,0x0000,0x0000,1
2273,2591,305910,0x0000,0x0000,1
2274,278864,306035,0x0000,0x0000,1
2275,153585,276163,0x0000,0x0000,1
2276,2591,305920,0x0000,0x0000,1
2277,278873,306033,0x0000,0x0000,1
2278,153555,276169,0x0000,0x0000,1
2279,2591,305920,0x0000,0x0000,1
2280,279025,306087,0x0000,0x0000,1
2281,153403,276114,0x0000,0x0000,1
2282,2591,305915,0x0000,0x0000,1
2283,279197,306037,0x0000,0x0000,1
2284,153266,276168,0x0000,0x0000,1
2285,2591,305915,0x0000,0x0000,1
2286,278916,306028,0x0000,0x0000,1
2287,153512,276171,0x0000,0x0000,1
2288,2591,305915,0x0000,0x0000,1
2289,279025,306062,0x0000,0x0000,1
2290,153403,276134,0x0000,0x0000,1
2291,2591,305910,0x0000,0x0000,1
2292,279190,306037,0x0000,0x0000,1
2293,153252,276157,0x0000,0x0000,1
2294,2591,305896,0x0000,0x0000,1
2295,279062,306048,0x0000,0x0000,1
2296,153366,276156,0x0000,0x0000,1
2297,2591,305900,0x0000,0x0000,1
2298,279190,306037,0x0000,0x0000,1
2299,153252,276157,0x0000,0x0000,1
2300,2591,305896,0x0000,0x0000,1
2301,279062,306048,0x0000,0x0000,1
2302,153366,276146,0x0000,0x0000,1
2303,2591,305910,0x0000,0x0000,1
2304,279190,306037,0x0000,0x0000,1
2305,153252,276160,0x0000,0x0000,1
2306,2591,305896,0x0000,0x0000,1
2307,279062,306048,0x0000,0x0000,1
2308,153366,276149,0x0000,0x0000,1
2309,2591,305910,0x0000,0x0000,1
2310,279190,306037,0x0000,0x0000,1
2311,153252,276157,0x0000,0x0000,1
2312,2591,305896,0x0000,0x0000,1
2313,279062,306048,0x0000,0x0000,1
2314,153366,276149,0x0000,0x0000,1
2315,2591,305910,0x0000,0x0000,1
2316,279190,306037,0x0000,0x0000,1
2317,153252,276160,0x0000,0x0000,1
2318,2591,305915,0x0000,0x0000,1
2319,279109,306041,0x0000,0x0000,1
2320,153319,276156,0x0000,0x0000,1
2321,2591,305905,0x0000,0x0000,1
2322,279190,306032,0x0000,0x0000,1
2323,153252,276157,0x0000,0x0000,1
2324,2591,305896,0x0000,0x0000,1
2325,279062,306048,0x0000,0x0000,1
2326,153366,276149,0x0000,0x0000,1
2327,2591,305915,0x0000,0x0000,1
2328,279190,306032,0x0000,0x0000,1
2329,153252,276163,0x0000,0x0000,1
2330,2591,305896,0x0000,0x0000,1
2331,279062,306048,0x0000,0x0000,1
2332,153366,276146,0x0000,0x0000,1
2333,2591,305915,0x0000,0x0000,1
2334,279190,306032,0x0000,0x0000,1
2335,153252,276157,0x0000,0x0000,1
2336,2591,305896,0x0000,0x0000,1
2337,279062,306048,0x0000,0x0000,1
2338,153366,276146,0x0000,0x0000,1
2339,2591,305915,0x0000,0x0000,1
2340,279190,306032,0x0000,0x0000,1
2341,153252,276164,0x0000,0x0000,1
2342,2591,305925,0x0000,0x0000,1
2343,279109,306033,0x0000,0x0000,1
2344,153319,276169,0x0000,0x0000,1
2345,2591,305905,0x0000,0x0000,1
2346,278861,306031,0x0000,0x0000,1
2347,153567,276179,0x0000,0x0000,1
2348,2591,305920,0x0000,0x0000,1
2349,278920,306032,0x0000,0x0000,1
2350,153508,276160,0x0000,0x0000,1
2351,2591,305905,0x0000,0x0000,1
2352,279025,306062,0x0000,0x0000,1
2353,153403,276147,0x0000,0x0000,1
2354,2591,305905,0x0000,0x0000,1
2355,279185,306028,0x0000,0x0000,1
2356,153257,276173,0x0000,0x0000,1
2357,2591,305915,0x0000,0x0000,1
2358,278955,306031,0x0000,0x0000,1
2359,153473,276158,0x0000,0x0000,1
2360,2591,305920,0x0000,0x0000,1
2361,278876,306037,0x0000,0x0000,1
2362,153552,276186,0x0000,0x0000,1
2363,2591,305915,0x0000,0x0000,1
2364,279025,306062,0x0000,0x0000,1
2365,153403,276151,0x0000,0x0000,1
2366,2591,305920,0x0000,0x0000,1
2367,278876,306037,0x0000,0x0000,1
2368,153552,276181,0x0000,0x0000,1
2369,2591,305925,0x0000,0x0000,1
2370,279025,306072,0x0000,0x0000,1
2371,153403,276127,0x0000,0x0000,1
2372,2591,305915,0x0000,0x0000,1
2373,279192,306038,0x0000,0x0000,1
2374,153257,276175,0x0000,0x0000,1
2375,2591,305915,0x0000,0x0000,1
2376,278941,306025,0x0000,0x0000,1
2377,153487,276167,0x0000,0x0000,1
2378,2591,305900,0x0000,0x0000,1
2379,279194,306052,0x0000,0x0000,1
2380,153248,276149,0x0000,0x0000,1
2381,2591,305920,0x0000,0x0000,1
2382,279109,306047,0x0000,0x0000,1
2383,153319,276161,0x0000,0x0000,1
2384,2591,305920,0x0000,0x0000,1
2385,278884,306035,0x0000,0x0000,1
2386,153544,276172,0x0000,0x0000,1
2387,2591,305915,0x0000,0x0000,1
2388,279025,306062,0x0000,0x0000,1
2389,153403,276148,0x0000,0x0000,1
2390,2591,305910,0x0000,0x0000,1
2391,278873,306035,0x0000,0x0000,1
2392,153576,276159,0x0000,0x0000,1
2393,2591,305900,0x0000,0x0000,1
2394,279190,306037,0x0000,0x0000,1
2395,153252,276160,0x0000,0x0000,1
2396,2591,305915,0x0000,0x0000,1
2397,279109,306041,0x0000,0x0000,1
2398,153319,276156,0x0000,0x0000,1
2399,2591,305905,0x0000,0x0000,1
